DEPARTAMENTO;MUNICIPIO;PRODUCTO;MONEDA;MES;ANO;PRECIO
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2006;1.133
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2006;1.133
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2007;998
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2007;998
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2008;1.250
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2008;1.250
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2009;1.620
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2009;1.620
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2010;1.525
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2010;1.525
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2011;1.731
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2011;1.731
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2012;1.843
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2012;1.843
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2013;2.260
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2013;2.260
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2014;1.933
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2014;1.933
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2015;2.590
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2015;2.590
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2016;2.890
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2016;2.890
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2017;2.550
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2017;2.550
Boyaca;Tunja;Apples (red) - Wholesale;COP;1;2018;2.910
Boyaca;Tunja;Apples (red) - Wholesale;COP;12;2018;2.910
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2006;1.133
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2006;1.133
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2007;998
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2007;998
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2008;1.250
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2008;1.250
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2009;1.620
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2009;1.620
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2010;1.525
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2010;1.525
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2011;1.731
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2011;1.731
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2012;1.843
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2012;1.843
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2013;2.260
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2013;2.260
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2014;1.933
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2014;1.933
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2015;2.590
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2015;2.590
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2016;2.890
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2016;2.890
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2017;2.550
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2017;2.550
Caldas;Manizales;Apples (red) - Wholesale;COP;1;2018;2.910
Caldas;Manizales;Apples (red) - Wholesale;COP;12;2018;2.910
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2006;1.133
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2006;1.133
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2007;998
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2007;998
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2008;1.250
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2008;1.250
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2009;1.620
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2009;1.620
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2010;1.525
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2010;1.525
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2011;1.731
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2011;1.731
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2012;1.843
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2012;1.843
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2013;2.260
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2013;2.260
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2014;1.933
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2014;1.933
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2015;2.590
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2015;2.590
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2016;2.890
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2016;2.890
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2017;2.550
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2017;2.550
Casanare;Yopal;Apples (red) - Wholesale;COP;1;2018;2.910
Casanare;Yopal;Apples (red) - Wholesale;COP;12;2018;2.910
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2006;1.133
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2006;1.133
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2007;998
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2007;998
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2008;1.250
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2008;1.250
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2009;1.620
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2009;1.620
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2010;1.525
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2010;1.525
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2011;1.731
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2011;1.731
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2012;1.843
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2012;1.843
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2013;2.260
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2013;2.260
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2014;1.933
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2014;1.933
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2015;2.590
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2015;2.590
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2016;2.890
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2016;2.890
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2017;2.550
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2017;2.550
Cauca;Popayan;Apples (red) - Wholesale;COP;1;2018;2.910
Cauca;Popayan;Apples (red) - Wholesale;COP;12;2018;2.910
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2006;1.133
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2006;1.133
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2007;998
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2007;998
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2008;1.250
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2008;1.250
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2009;1.620
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2009;1.620
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2010;1.525
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2010;1.525
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2011;1.731
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2011;1.731
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2012;1.843
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2012;1.843
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2013;2.260
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2013;2.260
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2014;1.933
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2014;1.933
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2015;2.590
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2015;2.590
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2016;2.890
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2016;2.890
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2017;2.550
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2017;2.550
Cesar;Valledupar;Apples (red) - Wholesale;COP;1;2018;2.910
Cesar;Valledupar;Apples (red) - Wholesale;COP;12;2018;2.910
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2006;1.133
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2006;1.133
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2007;998
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2007;998
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2008;1.250
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2008;1.250
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2009;1.620
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2009;1.620
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2010;1.525
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2010;1.525
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2011;1.731
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2011;1.731
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2012;1.843
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2012;1.843
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2013;2.260
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2013;2.260
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2014;1.933
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2014;1.933
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2015;2.590
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2015;2.590
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2016;2.890
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2016;2.890
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2017;2.550
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2017;2.550
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;1;2018;2.910
Cundinamarca;Bogota;Apples (red) - Wholesale;COP;12;2018;2.910
Huila;Neiva;Apples (red) - Wholesale;COP;1;2006;1.133
Huila;Neiva;Apples (red) - Wholesale;COP;12;2006;1.133
Huila;Neiva;Apples (red) - Wholesale;COP;1;2007;998
Huila;Neiva;Apples (red) - Wholesale;COP;12;2007;998
Huila;Neiva;Apples (red) - Wholesale;COP;1;2008;1.250
Huila;Neiva;Apples (red) - Wholesale;COP;12;2008;1.250
Huila;Neiva;Apples (red) - Wholesale;COP;1;2009;1.620
Huila;Neiva;Apples (red) - Wholesale;COP;12;2009;1.620
Huila;Neiva;Apples (red) - Wholesale;COP;1;2010;1.525
Huila;Neiva;Apples (red) - Wholesale;COP;12;2010;1.525
Huila;Neiva;Apples (red) - Wholesale;COP;1;2011;1.731
Huila;Neiva;Apples (red) - Wholesale;COP;12;2011;1.731
Huila;Neiva;Apples (red) - Wholesale;COP;1;2012;1.843
Huila;Neiva;Apples (red) - Wholesale;COP;12;2012;1.843
Huila;Neiva;Apples (red) - Wholesale;COP;1;2013;2.260
Huila;Neiva;Apples (red) - Wholesale;COP;12;2013;2.260
Huila;Neiva;Apples (red) - Wholesale;COP;1;2014;1.933
Huila;Neiva;Apples (red) - Wholesale;COP;12;2014;1.933
Huila;Neiva;Apples (red) - Wholesale;COP;1;2015;2.590
Huila;Neiva;Apples (red) - Wholesale;COP;12;2015;2.590
Huila;Neiva;Apples (red) - Wholesale;COP;1;2016;2.890
Huila;Neiva;Apples (red) - Wholesale;COP;12;2016;2.890
Huila;Neiva;Apples (red) - Wholesale;COP;1;2017;2.550
Huila;Neiva;Apples (red) - Wholesale;COP;12;2017;2.550
Huila;Neiva;Apples (red) - Wholesale;COP;1;2018;2.910
Huila;Neiva;Apples (red) - Wholesale;COP;12;2018;2.910
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2006;1.133
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2006;1.133
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2007;998
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2007;998
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2008;1.250
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2008;1.250
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2009;1.620
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2009;1.620
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2010;1.525
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2010;1.525
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2011;1.731
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2011;1.731
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2012;1.843
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2012;1.843
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2013;2.260
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2013;2.260
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2014;1.933
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2014;1.933
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2015;2.590
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2015;2.590
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2016;2.890
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2016;2.890
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2017;2.550
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2017;2.550
La Guajira;Riohacha;Apples (red) - Wholesale;COP;1;2018;2.910
La Guajira;Riohacha;Apples (red) - Wholesale;COP;12;2018;2.910
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2006;1.133
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2006;1.133
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2007;998
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2007;998
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2008;1.250
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2008;1.250
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2009;1.620
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2009;1.620
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2010;1.525
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2010;1.525
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2011;1.731
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2011;1.731
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2012;1.843
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2012;1.843
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2013;2.260
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2013;2.260
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2014;1.933
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2014;1.933
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2015;2.590
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2015;2.590
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2016;2.890
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2016;2.890
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2017;2.550
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2017;2.550
Meta;Villavicencio;Apples (red) - Wholesale;COP;1;2018;2.910
Meta;Villavicencio;Apples (red) - Wholesale;COP;12;2018;2.910
Narino;Pasto;Apples (red) - Wholesale;COP;1;2006;1.133
Narino;Pasto;Apples (red) - Wholesale;COP;12;2006;1.133
Narino;Pasto;Apples (red) - Wholesale;COP;1;2007;998
Narino;Pasto;Apples (red) - Wholesale;COP;12;2007;998
Narino;Pasto;Apples (red) - Wholesale;COP;1;2008;1.250
Narino;Pasto;Apples (red) - Wholesale;COP;12;2008;1.250
Narino;Pasto;Apples (red) - Wholesale;COP;1;2009;1.620
Narino;Pasto;Apples (red) - Wholesale;COP;12;2009;1.620
Narino;Pasto;Apples (red) - Wholesale;COP;1;2010;1.525
Narino;Pasto;Apples (red) - Wholesale;COP;12;2010;1.525
Narino;Pasto;Apples (red) - Wholesale;COP;1;2011;1.731
Narino;Pasto;Apples (red) - Wholesale;COP;12;2011;1.731
Narino;Pasto;Apples (red) - Wholesale;COP;1;2012;1.843
Narino;Pasto;Apples (red) - Wholesale;COP;12;2012;1.843
Narino;Pasto;Apples (red) - Wholesale;COP;1;2013;2.260
Narino;Pasto;Apples (red) - Wholesale;COP;12;2013;2.260
Narino;Pasto;Apples (red) - Wholesale;COP;1;2014;1.933
Narino;Pasto;Apples (red) - Wholesale;COP;12;2014;1.933
Narino;Pasto;Apples (red) - Wholesale;COP;1;2015;2.590
Narino;Pasto;Apples (red) - Wholesale;COP;12;2015;2.590
Narino;Pasto;Apples (red) - Wholesale;COP;1;2016;2.890
Narino;Pasto;Apples (red) - Wholesale;COP;12;2016;2.890
Narino;Pasto;Apples (red) - Wholesale;COP;1;2017;2.550
Narino;Pasto;Apples (red) - Wholesale;COP;12;2017;2.550
Narino;Pasto;Apples (red) - Wholesale;COP;1;2018;2.910
Narino;Pasto;Apples (red) - Wholesale;COP;12;2018;2.910
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2006;1.133
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2006;1.133
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2007;998
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2007;998
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2008;1.250
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2008;1.250
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2009;1.620
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2009;1.620
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2010;1.525
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2010;1.525
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2011;1.731
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2011;1.731
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2012;1.843
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2012;1.843
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2013;2.260
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2013;2.260
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2014;1.933
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2014;1.933
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2015;2.590
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2015;2.590
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2016;2.890
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2016;2.890
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2017;2.550
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2017;2.550
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;1;2018;2.910
Norte De Santander;Cucuta;Apples (red) - Wholesale;COP;12;2018;2.910
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2006;1.133
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2006;1.133
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2007;998
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2007;998
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2008;1.250
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2008;1.250
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2009;1.620
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2009;1.620
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2010;1.525
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2010;1.525
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2011;1.731
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2011;1.731
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2012;1.843
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2012;1.843
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2013;2.260
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2013;2.260
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2014;1.933
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2014;1.933
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2015;2.590
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2015;2.590
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2016;2.890
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2016;2.890
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2017;2.550
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2017;2.550
Quindio;Armenia;Apples (red) - Wholesale;COP;1;2018;2.910
Quindio;Armenia;Apples (red) - Wholesale;COP;12;2018;2.910
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2006;1.133
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2006;1.133
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2007;998
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2007;998
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2008;1.250
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2008;1.250
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2009;1.620
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2009;1.620
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2010;1.525
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2010;1.525
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2011;1.731
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2011;1.731
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2012;1.843
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2012;1.843
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2013;2.260
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2013;2.260
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2014;1.933
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2014;1.933
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2015;2.590
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2015;2.590
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2016;2.890
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2016;2.890
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2017;2.550
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2017;2.550
Risaralda;Pereira;Apples (red) - Wholesale;COP;1;2018;2.910
Risaralda;Pereira;Apples (red) - Wholesale;COP;12;2018;2.910
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2006;1.133
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2006;1.133
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2007;998
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2007;998
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2008;1.250
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2008;1.250
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2009;1.620
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2009;1.620
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2010;1.525
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2010;1.525
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2011;1.731
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2011;1.731
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2012;1.843
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2012;1.843
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2013;2.260
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2013;2.260
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2014;1.933
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2014;1.933
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2015;2.590
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2015;2.590
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2016;2.890
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2016;2.890
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2017;2.550
Santander;Bucaramanga;Apples (red) - Wholesale;COP;12;2017;2.550
Santander;Bucaramanga;Apples (red) - Wholesale;COP;1;2018;2.910
